sentence_id,word,tag
3365,tools,O
3365,such,O
3365,as,O
3365,Putty,S-MAL
3365,",",O
3365,VNC,S-MAL
3365,",",O
3365,and,O
3365,Meterpreter,S-MAL
3365,for,O
3365,lateral,O
3365,movement,O
3365,.,O
3366,Our,O
3366,investigation,O
3366,revealed,O
3366,an,O
3366,attack,O
3366,where,O
3366,the,O
3366,GCMAN,B-APT
3366,group,E-APT
3366,then,O
3366,planted,O
3366,a,O
3366,cron,B-ACT
3366,script,E-ACT
3366,into,O
3366,bank,S-IDTY
3366,'s,O
3366,server,O
3366,",",O
3366,sending,O
3366,financial,O
3366,transactions,O
3366,at,O
3366,the,O
3366,rate,O
3366,of,O
3366,$200,O
3366,per,O
3366,minute,O
3366,.,O
3367,The,O
3367,GCMAN,B-APT
3367,group,E-APT
3367,used,O
3367,an,O
3367,MS,B-ACT
3367,SQL,I-ACT
3367,injection,E-ACT
3367,in,O
3367,commercial,O
3367,software,O
3367,running,O
3367,on,O
3367,one,O
3367,of,O
3367,bank,S-IDTY
3367,'s,O
3367,public,O
3367,web,O
3367,services,O
3367,",",O
3367,and,O
3367,about,O
3367,a,O
3367,year,O
3367,and,O
3367,a,O
3367,half,O
3367,later,O
3367,",",O
3367,they,O
3367,came,O
3367,back,O
3367,to,O
3367,cash,O
3367,out,O
3367,.,O
3368,During,O
3368,that,O
3368,time,O
3368,they,O
3368,poked,O
3368,70,O
3368,internal,O
3368,hosts,O
3368,",",O
3368,compromised,O
3368,56,O
3368,accounts,O
3368,",",O
3368,making,O
3368,their,O
3368,ACT,O
3368,from,O
3368,139,O
3368,attack,O
3368,sources,O
3368,(,O
3368,TOR,O
3368,and,O
3368,compromised,O
3368,home,O
3368,routers,O
3368,),O
3368,.,O
3369,However,O
3369,",",O
3369,in,O
3369,September,S-TIME
3369,last,O
3369,year,O
3369,",",O
3369,our,O
3369,friends,O
3369,at,O
3369,CSIS,S-SECTEAM
3369,published,O
3369,a,O
3369,blog,O
3369,detailing,O
3369,a,O
3369,new,O
3369,Carbanak,S-MAL
3369,variant,O
3369,affecting,O
3369,one,O
3369,of,O
3369,its,O
3369,customers,S-IDTY
3369,.,O
3370,Kaspersky,B-SECTEAM
3370,Lab,E-SECTEAM
3370,'s,O
3370,research,O
3370,team,O
3370,responded,O
3370,to,O
3370,three,O
3370,financial,B-IDTY
3370,institutions,E-IDTY
3370,in,O
3370,Russia,S-LOC
3370,that,O
3370,were,O
3370,infected,O
3370,with,O
3370,the,O
3370,GCMAN,S-MAL
3370,malware,S-MAL
3370,.,O
3371,In,O
3371,one,O
3371,remarkable,O
3371,case,O
3371,",",O
3371,the,O
3371,Carbanak,S-MAL
3371,2.0,O
3371,gang,O
3371,used,O
3371,its,O
3371,access,O
3371,to,O
3371,a,O
3371,financial,B-IDTY
3371,institution,E-IDTY
3371,that,O
3371,stores,O
3371,information,O
3371,about,O
3371,shareholders,O
3371,to,O
3371,change,O
3371,the,O
3371,ownership,O
3371,details,O
3371,of,O
3371,a,O
3371,large,O
3371,company,O
3371,.,O
3372,Recently,O
3372,Subaat,S-APT
3372,drew,O
3372,our,O
3372,attention,O
3372,due,O
3372,to,O
3372,renewed,O
3372,targeted,B-ACT
3372,attack,I-ACT
3372,activity,E-ACT
3372,.,O
3373,Technical,O
3373,analysis,O
3373,on,O
3373,some,O
3373,of,O
3373,the,O
3373,attacks,O
3373,as,O
3373,well,O
3373,as,O
3373,attribution,O
3373,links,O
3373,with,O
3373,Pakistan,S-LOC
3373,actors,S-APT
3373,have,O
3373,been,O
3373,already,O
3373,depicted,O
3373,by,O
3373,360,S-SECTEAM
3373,and,O
3373,Tuisec,S-SECTEAM
3373,",",O
3373,in,O
3373,which,O
3373,they,O
3373,found,O
3373,interesting,O
3373,connections,O
3373,to,O
3373,a,O
3373,larger,O
3373,group,O
3373,of,O
3373,attackers,S-APT
3373,Unit,B-SECTEAM
3373,42,E-SECTEAM
3373,researchers,O
3373,have,O
3373,been,O
3373,tracking,O
3373,",",O
3373,which,O
3373,we,O
3373,are,O
3373,calling,O
3373,Gorgon,B-APT
3373,Group,E-APT
3373,.,O
3374,Starting,O
3374,in,O
3374,February,B-TIME
3374,2018,E-TIME
3374,",",O
3374,Palo,B-SECTEAM
3374,Alto,I-SECTEAM
3374,Networks,E-SECTEAM
3374,identified,O
3374,a,O
3374,campaign,O
3374,of,O
3374,attacks,O
3374,performed,O
3374,by,O
3374,members,O
3374,of,O
3374,Gorgon,B-APT
3374,Group,E-APT
3374,targeting,O
3374,governmental,B-IDTY
3374,organizations,E-IDTY
3374,in,O
3374,the,O
3374,United,B-LOC
3374,Kingdom,E-LOC
3374,",",O
3374,Spain,S-LOC
3374,",",O
3374,Russia,S-LOC
3374,",",O
3374,and,O
3374,the,O
3374,United,B-LOC
3374,States,E-LOC
3374,.,O
3375,Starting,O
3375,in,O
3375,February,B-TIME
3375,2018,E-TIME
3375,",",O
3375,Palo,B-SECTEAM
3375,Alto,I-SECTEAM
3375,Networks,I-SECTEAM
3375,Unit,I-SECTEAM
3375,42,E-SECTEAM
3375,identified,O
3375,a,O
3376,of,O
3376,attacks,O
3376,performed,O
3376,by,O
3376,members,O
3376,of,O
3376,Gorgon,B-APT
3376,Group,E-APT
3376,targeting,O
3376,governmental,B-IDTY
3376,organizations,E-IDTY
3376,in,O
3376,the,O
3376,United,B-LOC
3376,Kingdom,E-LOC
3376,",",O
3376,Spain,S-LOC
3376,",",O
3376,Russia,S-LOC
3376,",",O
3376,and,O
3376,the,O
3376,United,B-LOC
3376,States,E-LOC
3376,.,O
3377,The,O
3377,GCMAN,B-APT
3377,group,E-APT
3377,has,O
3377,moved,O
3377,beyond,O
3377,banks,S-IDTY
3377,and,O
3377,is,O
3377,now,O
3377,targeting,O
3377,the,O
3377,budgeting,S-IDTY
3377,and,O
3377,accounting,B-IDTY
3377,departments,E-IDTY
3377,in,O
3377,any,O
3377,organization,O
3377,of,O
3377,interest,O
3377,to,O
3377,them,O
3377,",",O
3377,using,O
3377,the,O
3377,same,O
3377,APT-style,O
3377,tools,O
3377,and,O
3377,techniques,O
3377,.,O
3378,Starting,O
3378,in,O
3378,February,B-TIME
3378,2018,E-TIME
3378,",",O
3378,Unit,B-SECTEAM
3378,42,E-SECTEAM
3378,identified,O
3378,a,O
3378,campaign,O
3378,of,O
3378,attacks,O
3378,performed,O
3378,by,O
3378,members,O
3378,of,O
3378,Gorgon,B-APT
3378,Group,E-APT
3378,targeting,O
3378,governmental,B-IDTY
3378,organizations,E-IDTY
3378,in,O
3378,the,O
3378,United,B-LOC
3378,Kingdom,E-LOC
3378,",",O
3378,Spain,S-LOC
3378,",",O
3378,Russia,S-LOC
3378,",",O
3378,and,O
3378,the,O
3378,United,B-LOC
3378,States,E-LOC
3378,.,O
3379,APT38,S-APT
3379,'s,O
3379,increasingly,O
3379,aggressive,O
3379,targeting,O
3379,against,O
3379,banks,S-IDTY
3379,.,O
3380,Gorgon,B-APT
3380,Group,E-APT
3380,used,O
3380,common,O
3380,URL,B-ACT
3380,shortening,I-ACT
3380,services,E-ACT
3380,to,O
3380,download,O
3380,payloads,O
3380,.,O
3381,The,O
3381,GCMAN,B-APT
3381,group,E-APT
3381,has,O
3381,moved,O
3381,beyond,O
3381,banks,S-IDTY
3381,and,O
3381,is,O
3381,now,O
3381,targeting,O
3381,the,O
3381,budgeting,S-IDTY
3381,and,O
3381,accounting,B-IDTY
3381,departments,E-IDTY
3381,in,O
3381,any,O
3381,organization,O
3381,of,O
3381,interest,O
3381,to,O
3381,them,O
3381,",",O
3381,using,O
3381,the,O
3381,same,O
3381,APT-style,O
3381,tools,O
3381,and,O
3381,techniques,O
3381,.,O
3382,APT38,S-APT
3382,has,O
3382,paralleled,O
3382,North,B-LOC
3382,Korea,E-LOC
3382,'s,O
3382,worsening,O
3382,financial,O
3382,condition,O
3382,.,O
3383,On,O
3383,much,O
3383,of,O
3383,the,O
3383,C2,S-TOOL
3383,infrastructure,O
3383,we,O
3383,identified,O
3383,several,O
3383,crimeware,O
3383,family,O
3383,samples,O
3383,.,O
3384,While,O
3384,investigating,O
3384,the,O
3384,domains,O
3384,and,O
3384,infrastructure,O
3384,used,O
3384,by,O
3384,the,O
3384,phishing,B-ACT
3384,components,E-ACT
3384,of,O
3384,Gorgon,B-APT
3384,Group,E-APT
3384,",",O
3384,Unit,B-SECTEAM
3384,42,E-SECTEAM
3384,researchers,O
3384,witnessed,O
3384,several,O
3384,common,O
3384,operational,O
3384,security,O
3384,flaws,O
3384,with,O
3384,Gorgon,B-APT
3384,Group,I-APT
3384,'s,I-APT
3384,actors,E-APT
3384,throughout,O
3384,their,O
3384,many,O
3384,campaigns,S-ACT
3384,.,O
3385,360,S-SECTEAM
3385,and,O
3385,Tuisec,S-SECTEAM
3385,already,O
3385,identified,O
3385,some,O
3385,Gorgon,B-APT
3385,Group,E-APT
3385,members,S-IDTY
3385,.,O
3386,RATs,S-MAL
3386,such,O
3386,as,O
3386,NjRat,S-MAL
3386,and,O
3386,infostealers,O
3386,like,O
3386,Lokibot,S-MAL
3386,were,O
3386,leveraging,O
3386,the,O
3386,same,O
3386,C2,S-TOOL
3386,infrastructure,O
3386,as,O
3386,that,O
3386,of,O
3386,the,O
3386,targeted,B-ACT
3386,attacks,E-ACT
3386,.,O
3387,it,O
3387,'s,O
3387,not,O
3387,known,O
3387,if,O
3387,the,O
3387,attackers,S-APT
3387,physically,O
3387,reside,O
3387,in,O
3387,Pakistan,S-LOC
3387,.,O
3388,Gorgon,S-APT
3388,used,O
3388,numerous,O
3388,decoy,B-ACT
3388,documents,E-ACT
3388,and,O
3388,phishing,B-ACT
3388,emails,S-TOOL
3388,",",O
3388,both,O
3388,styles,O
3388,of,O
3388,attacks,O
3388,lacked,O
3388,overall,O
3388,sophistication,O
3388,.,O
3389,While,O
3389,it,O
3389,'s,O
3389,not,O
3389,known,O
3389,if,O
3389,the,O
3389,attackers,S-APT
3389,physically,O
3389,reside,O
3389,in,O
3389,Pakistan,S-LOC
3389,",",O
3389,all,O
3389,members,O
3389,of,O
3389,Gorgon,B-APT
3389,Group,E-APT
3389,purport,O
3389,to,O
3389,be,O
3389,in,O
3389,Pakistan,S-LOC
3389,based,O
3389,on,O
3389,their,O
3389,online,O
3389,personas,O
3389,.,O
3390,Starting,O
3390,in,O
3390,mid-February,S-TIME
3390,",",O
3390,Unit,B-SECTEAM
3390,42,E-SECTEAM
3390,researchers,O
3390,have,O
3390,been,O
3390,tracking,O
3390,an,O
3390,active,B-ACT
3390,campaign,E-ACT
3390,sharing,O
3390,a,O
3390,significant,O
3390,portion,O
3390,of,O
3390,infrastructure,O
3390,leveraged,O
3390,by,O
3390,Gorgon,B-APT
3390,Group,E-APT
3390,for,O
3390,criminal,B-ACT
3390,and,I-ACT
3390,targeted,I-ACT
3390,attacks,E-ACT
3390,.,O
3391,Unit,B-SECTEAM
3391,42,E-SECTEAM
3391,researchers,O
3391,have,O
3391,been,O
3391,tracking,O
3391,Gorgon,B-APT
3391,Group,E-APT
3391,for,O
3391,criminal,B-ACT
3391,and,I-ACT
3391,targeted,I-ACT
3391,attacks,E-ACT
3391,.,O
3392,As,O
3392,part,O
3392,of,O
3392,the,O
3392,investigation,O
3392,",",O
3392,Unit,B-SECTEAM
3392,42,E-SECTEAM
3392,researchers,O
3392,were,O
3392,able,O
3392,to,O
3392,identify,O
3392,an,O
3392,interesting,O
3392,characteristic,O
3392,about,O
3392,how,O
3392,the,O
3392,Gorgon,B-APT
3392,Group,E-APT
3392,crew,O
3392,uses,O
3392,shared,B-MAL
3392,infrastructure,E-MAL
3392,between,O
3392,cybercrime,B-ACT
3392,and,I-ACT
3392,targeted,I-ACT
3392,attacks,E-ACT
3392,.,O
3393,The,O
3393,crew,O
3393,combines,O
3393,both,O
3393,regular,O
3393,crime,O
3393,and,O
3393,targeted,B-ACT
3393,attack,E-ACT
3393,objectives,O
3393,using,O
3393,the,O
3393,same,O
3393,domain,B-MAL
3393,infrastructure,E-MAL
3393,over,O
3393,time,O
3393,",",O
3393,rarely,O
3393,changing,O
3393,their,O
3393,TTPs,O
3393,.,O
3394,One,O
3394,interesting,O
3394,note,O
3394,about,O
3394,the,O
3394,criminal,B-ACT
3394,activity,E-ACT
3394,of,O
3394,Gorgon,B-APT
3394,Group,E-APT
3394,is,O
3394,their,O
3394,usage,O
3394,of,O
3394,Bitly,S-MAL
3394,.,O
3395,Between,O
3395,April,B-TIME
3395,1,I-TIME
3395,",",I-TIME
3395,2018,E-TIME
3395,and,O
3395,May,B-TIME
3395,30,I-TIME
3395,",",I-TIME
3395,2018,E-TIME
3395,",",O
3395,we,O
3395,observed,O
3395,the,O
3395,domain,O
3395,stevemike-fireforce.info,O
3395,used,O
3395,in,O
3395,a,O
3395,Gorgon,B-ACT
3395,Group,I-ACT
3395,cybercrime,I-ACT
3395,campaign,E-ACT
3395,involving,O
3395,more,O
3395,than,O
3395,"2,300",O
3395,emails,S-TOOL
3395,and,O
3395,19,O
3395,documents,O
3395,in,O
3395,the,O
3395,initial,O
3395,attack,O
3395,.,O
3396,Similar,O
3396,to,O
3396,that,O
3396,of,O
3396,their,O
3396,targeted,B-ACT
3396,attacks,E-ACT
3396,",",O
3396,Gorgon,B-APT
3396,Group,E-APT
3396,leveraged,O
3396,Bitly,S-MAL
3396,for,O
3396,distribution,O
3396,and,O
3396,shortening,O
3396,of,O
3396,C2,S-TOOL
3396,domains,O
3396,.,O
3397,Beginning,O
3397,in,O
3397,early,B-TIME
3397,March,I-TIME
3397,2018,E-TIME
3397,",",O
3397,Unit,B-SECTEAM
3397,42,E-SECTEAM
3397,started,O
3397,observing,O
3397,targeted,B-ACT
3397,attacks,E-ACT
3397,against,O
3397,Russian,S-LOC
3397,",",O
3397,Spanish,S-LOC
3397,and,O
3397,United,B-LOC
3397,States,E-LOC
3397,government,B-IDTY
3397,agencies,E-IDTY
3397,operating,O
3397,in,O
3397,Pakistan,S-LOC
3397,.,O
3398,Leveraging,O
3398,click,O
3398,counts,O
3398,for,O
3398,the,O
3398,campaign,O
3398,for,O
3398,Bitly,S-MAL
3398,",",O
3398,we,O
3398,were,O
3398,able,O
3398,to,O
3398,see,O
3398,Gorgon,B-APT
3398,Group,E-APT
3398,'s,O
3398,activity,O
3398,volume,O
3398,increase,O
3398,throughout,O
3398,April,S-TIME
3398,.,O
3399,As,O
3399,we,O
3399,continued,O
3399,to,O
3399,investigate,O
3399,",",O
3399,it,O
3399,became,O
3399,apparent,O
3399,that,O
3399,Gorgon,B-APT
3399,Group,E-APT
3399,had,O
3399,been,O
3399,consistently,O
3399,targeting,O
3399,worldwide,O
3399,governmental,B-IDTY
3399,organizations,E-IDTY
3399,operating,O
3399,within,O
3399,Pakistan,S-LOC
3399,.,O
3400,Starting,O
3400,in,O
3400,mid-February,S-TIME
3400,.,O
3401,Additionally,O
3401,",",O
3401,during,O
3401,that,O
3401,time,O
3401,",",O
3401,members,O
3401,of,O
3401,Gorgon,B-APT
3401,Group,E-APT
3401,were,O
3401,also,O
3401,performing,O
3401,criminal,B-ACT
3401,operations,E-ACT
3401,against,O
3401,targets,O
3401,across,O
3401,the,O
3401,globe,O
3401,",",O
3401,often,O
3401,using,O
3401,shared,B-MAL
3401,infrastructure,E-MAL
3401,with,O
3401,their,O
3401,targeted,B-ACT
3401,attack,I-ACT
3401,operations,E-ACT
3401,.,O
3402,Unit,B-SECTEAM
3402,42,E-SECTEAM
3402,researchers,O
3402,have,O
3402,been,O
3402,tracking,O
3402,an,O
3402,active,B-ACT
3402,campaign,E-ACT
3402,.,O
3403,This,O
3403,Gorgon,B-ACT
3403,Group,I-ACT
3403,campaign,E-ACT
3403,leveraged,O
3403,spear,B-ACT
3403,phishing,E-ACT
3403,emails,S-TOOL
3403,with,O
3403,Microsoft,B-FILE
3403,Word,I-FILE
3403,documents,E-FILE
3403,exploiting,O
3403,CVE-2017-0199,S-VULID
3403,.,O
3404,Beginning,O
3404,in,O
3404,early,B-TIME
3404,March,I-TIME
3404,2018,E-TIME
3404,",",O
3404,Unit,B-SECTEAM
3404,42,E-SECTEAM
3404,started,O
3404,observing,O
3404,Gorgon,B-ACT
3404,group,I-ACT
3404,attacks,E-ACT
3404,against,O
3404,Russian,S-LOC
3404,",",O
3404,Spanish,S-LOC
3404,and,O
3404,United,B-LOC
3404,States,E-LOC
3404,government,B-IDTY
3404,agencies,E-IDTY
3404,operating,O
3404,in,O
3404,Pakistan,S-LOC
3404,.,O
3405,Like,O
3405,all,O
3405,of,O
3405,Gorgon,B-APT
3405,Group,E-APT
3405,'s,O
3405,members,O
3405,",",O
3405,Fudpage,O
3405,'s,O
3405,online,O
3405,profile,O
3405,",",O
3405,infrastructure,B-MAL
3405,utilization,E-MAL
3405,and,O
3405,standardization,S-MAL
3405,",",O
3405,connects,O
3405,them,O
3405,back,O
3405,to,O
3405,Gorgon,B-APT
3405,Group,E-APT
3405,.,O
3406,Ultimately,O
3406,",",O
3406,this,O
3406,lead,O
3406,us,O
3406,to,O
3406,the,O
3406,conclusion,O
3406,that,O
3406,several,O
3406,of,O
3406,Gorgon,B-APT
3406,Group,E-APT
3406,'s,O
3406,members,O
3406,have,O
3406,a,O
3406,nexus,O
3406,in,O
3406,Pakistan,S-LOC
3406,.,O
3407,Gorgon,B-APT
3407,Group,E-APT
3407,isn't,O
3407,the,O
3407,first,O
3407,actor,O
3407,group,O
3407,we've,O
3407,witnessed,O
3407,dabble,O
3407,in,O
3407,both,O
3407,nation,O
3407,state,O
3407,level,O
3407,and,O
3407,criminal,B-ACT
3407,attacks,E-ACT
3407,.,O
3408,Overall,O
3408,",",O
3408,in,O
3408,spite,O
3408,of,O
3408,the,O
3408,lack,O
3408,of,O
3408,sophistication,O
3408,in,O
3408,Gorgon,B-APT
3408,Group,E-APT
3408,'s,O
3408,activity,O
3408,",",O
3408,they,O
3408,were,O
3408,still,O
3408,relatively,O
3408,successful,O
3408,;,O
3408,once,O
3408,again,O
3408,proving,O
3408,that,O
3408,simple,O
3408,attacks,O
3408,on,O
3408,individuals,O
3408,without,O
3408,proper,O
3408,protections,O
3408,",",O
3408,work,O
3408,.,O
3409,On,O
3409,January,B-TIME
3409,15,E-TIME
3409,",",O
3409,Advanced,B-SECTEAM
3409,Threat,I-SECTEAM
3409,Research,E-SECTEAM
3409,discovered,O
3409,an,O
3409,operation,O
3409,using,O
3409,a,O
3409,new,O
3409,variant,O
3409,of,O
3409,the,O
3409,SYSCON,B-MAL
3409,backdoor,E-MAL
3409,.,O
3410,The,O
3410,Korean-language,O
3410,Word,B-MAL
3410,document,E-MAL
3410,manual.doc,S-FILE
3410,appeared,O
3410,in,O
3410,Vietnam,S-LOC
3410,on,O
3410,January,B-TIME
3410,17,E-TIME
3410,",",O
3410,with,O
3410,the,O
3410,original,O
3410,author,O
3410,name,O
3410,of,O
3410,Honeybee,S-APT
3410,.,O
3411,While,O
3411,Gorgon,B-APT
3411,Group,E-APT
3411,has,O
3411,been,O
3411,making,O
3411,minor,O
3411,changes,O
3411,in,O
3411,their,O
3411,methodologies,O
3411,",",O
3411,they,O
3411,are,O
3411,still,O
3411,actively,O
3411,involved,O
3411,in,O
3411,both,O
3411,targeted,O
3411,and,O
3411,criminal,B-ACT
3411,attacks,E-ACT
3411,.,O
3412,This,O
3412,malicious,O
3412,document,O
3412,contains,O
3412,a,O
3412,Visual,B-ACT
3412,Basic,I-ACT
3412,macro,E-ACT
3412,that,O
3412,dropped,O
3412,and,O
3412,executed,O
3412,an,O
3412,upgraded,O
3412,version,O
3412,of,O
3412,the,O
3412,implant,O
3412,known,O
3412,as,O
3412,SYSCON,S-MAL
3412,",",O
3412,which,O
3412,appeared,O
3412,in,O
3412,2017,S-TIME
3412,in,O
3412,malicious,B-FILE
3412,Word,I-FILE
3412,documents,E-FILE
3412,as,O
3412,part,O
3412,of,O
3412,several,O
3412,campaigns,S-ACT
3412,using,O
3412,North,S-LOC
3412,Korea–related,O
3412,topics,O
3412,.,O
3413,This,O
3413,key,O
3413,was,O
3413,also,O
3413,used,O
3413,in,O
3413,the,O
3413,Honeybee,B-ACT
3413,campaign,E-ACT
3413,and,O
3413,appears,O
3413,to,O
3413,have,O
3413,been,O
3413,used,O
3413,since,O
3413,August,B-TIME
3413,2017,E-TIME
3413,.,O
3414,Several,O
3414,additional,O
3414,documents,O
3414,surfaced,O
3414,between,O
3414,January,B-TIME
3414,17,E-TIME
3414,and,O
3414,February,B-TIME
3414,3,E-TIME
3414,.,O
3415,All,O
3415,contain,O
3415,the,O
3415,same,O
3415,Visual,B-ACT
3415,Basic,I-ACT
3415,macro,I-ACT
3415,code,E-ACT
3415,and,O
3415,author,O
3415,name,O
3415,as,O
3415,Honeybee,S-APT
3415,.,O
3416,Some,O
3416,of,O
3416,the,O
3416,malicious,O
3416,documents,O
3416,were,O
3416,test,B-MAL
3416,files,E-MAL
3416,without,O
3416,the,O
3416,implant,O
3416,.,O
3417,From,O
3417,our,O
3417,analysis,O
3417,",",O
3417,Honeybee,S-APT
3417,submitted,O
3417,most,O
3417,of,O
3417,these,O
3417,documents,O
3417,from,O
3417,South,B-LOC
3417,Korea,E-LOC
3417,",",O
3417,indicating,O
3417,that,O
3417,some,O
3417,of,O
3417,the,O
3417,targeting,O
3417,was,O
3417,in,O
3417,South,B-LOC
3417,Korea,E-LOC
3417,.,O
3418,Honeybee,S-APT
3418,attacked,O
3418,beyond,O
3418,the,O
3418,borders,O
3418,of,O
3418,South,B-LOC
3418,Korea,E-LOC
3418,to,O
3418,target,O
3418,Vietnam,S-LOC
3418,",",O
3418,Singapore,S-LOC
3418,",",O
3418,Argentina,S-LOC
3418,",",O
3418,Japan,S-LOC
3418,",",O
3418,Indonesia,S-LOC
3418,",",O
3418,and,O
3418,Canada,S-LOC
3418,.,O
3419,Honeybee,S-APT
3419,appears,O
3419,to,O
3419,target,O
3419,humanitarian,O
3419,aid,O
3419,and,O
3419,inter-Korean,S-LOC
3419,affairs,O
3419,.,O
3420,McAfee,B-SECTEAM
3420,Advanced,I-SECTEAM
3420,Threat,I-SECTEAM
3420,Research,E-SECTEAM
3420,team,O
3420,'s,O
3420,analysis,O
3420,",",O
3420,we,O
3420,find,O
3420,multiple,O
3420,components,O
3420,from,O
3420,this,O
3420,operation,O
3420,are,O
3420,unique,O
3420,from,O
3420,a,O
3420,code,O
3420,perspective,O
3420,",",O
3420,even,O
3420,though,O
3420,the,O
3420,code,O
3420,is,O
3420,loosely,O
3420,based,O
3420,on,O
3420,previous,O
3420,versions,O
3420,of,O
3420,the,O
3420,SYSCON,B-MAL
3420,backdoor,E-MAL
3420,.,O
3421,Large-scale,O
3421,cyber,B-ACT
3421,espionage,I-ACT
3421,campaigns,E-ACT
3421,such,O
3421,as,O
3421,"""",O
3421,GhostNet,S-ACT
3421,"""",O
3421,.,O
3422,As,O
3422,the,O
3422,crisis,O
3422,in,O
3422,Syria,S-LOC
3422,escalates,O
3422,",",O
3422,FireEye,S-SECTEAM
3422,researchers,O
3422,have,O
3422,discovered,O
3422,a,O
3422,cyber,B-ACT
3422,espionage,I-ACT
3422,campaign,E-ACT
3422,",",O
3422,which,O
3422,we,O
3422,call,O
3422,"""",O
3422,Ke3chang,S-APT
3422,"""",O
3422,",",O
3422,that,O
3422,falsely,O
3422,advertises,O
3422,information,O
3422,updates,O
3422,about,O
3422,the,O
3422,ongoing,O
3422,crisis,O
3422,to,O
3422,compromise,O
3422,MFA,O
3422,networks,O
3422,in,O
3422,Europe,S-LOC
3422,.,O
3423,As,O
3423,the,O
3423,crisis,O
3423,in,O
3423,Syria,S-LOC
3423,escalates,O
3423,",",O
3423,FireEye,S-SECTEAM
3423,researchers,O
3423,have,O
3423,discovered,O
3423,a,O
3423,threat,O
3423,group,O
3423,",",O
3423,which,O
3423,we,O
3423,call,O
3423,"""",O
3423,Ke3chang,S-APT
3423,"""",O
3423,",",O
3423,that,O
3423,falsely,O
3423,advertises,O
3423,information,O
3423,updates,O
3423,about,O
3423,the,O
3423,ongoing,O
3423,crisis,O
3423,to,O
3423,compromise,O
3423,MFA,O
3423,networks,O
3423,in,O
3423,Europe,S-LOC
3423,.,O
3424,We,O
3424,believe,O
3424,that,O
3424,the,O
3424,Ke3chang,S-APT
3424,attackers,S-APT
3424,are,O
3424,operating,O
3424,out,O
3424,of,O
3424,China,S-LOC
3424,and,O
3424,have,O
3424,been,O
3424,active,O
3424,since,O
3424,at,O
3424,least,O
3424,2010,S-TIME
3424,.,O
3425,FireEye,S-SECTEAM
3425,gained,O
3425,visibility,O
3425,into,O
3425,one,O
3425,of,O
3425,23,O
3425,known,O
3425,command-and-control,S-TOOL
3425,(,O
3425,CnC,S-TOOL
3425,),O
3425,servers,O
3425,operated,O
3425,by,O
3425,the,O
3425,Ke3chang,B-APT
3425,actor,E-APT
3425,for,O
3425,about,O
3425,one,O
3425,week,O
3425,.,O
3426,Each,O
3426,attack,O
3426,comprises,O
3426,a,O
3426,variety,O
3426,of,O
3426,phases,O
3426,",",O
3426,including,O
3426,reconnaissance,O
3426,",",O
3426,exploitation,O
3426,",",O
3426,command,O
3426,and,O
3426,control,O
3426,",",O
3426,lateral,O
3426,movement,O
3426,",",O
3426,and,O
3426,Exfiltration,S-ACT
3426,.,O
3427,The,O
3427,Ke3chang,S-APT
3427,attackers,S-APT
3427,have,O
3427,been,O
3427,active,O
3427,since,O
3427,at,O
3427,least,O
3427,2010,S-TIME
3427,.,O
3428,traditionally,O
3428,targeted,O
3428,the,O
3428,aerospace,S-IDTY
3428,",",O
3428,energy,S-IDTY
3428,",",O
3428,government,S-IDTY
3428,",",O
3428,high-tech,S-IDTY
3428,",",O
3428,consulting,B-IDTY
3428,services,E-IDTY
3428,",",O
3428,and,O
3428,chemicals,S-IDTY
3428,/,O
3428,manufacturing,S-IDTY
3428,/,O
3428,mining,B-IDTY
3428,sectors,E-IDTY
3428,.,O
3429,The,O
3429,Ke3chang,S-APT
3429,have,O
3429,used,O
3429,three,O
3429,types,O
3429,of,O
3429,malware,O
3429,over,O
3429,the,O
3429,years,O
3429,and,O
3429,have,O
3429,traditionally,O
3429,targeted,O
3429,the,O
3429,aerospace,S-IDTY
3429,",",O
3429,energy,S-IDTY
3429,",",O
3429,government,S-IDTY
3429,",",O
3429,high-tech,S-IDTY
3429,",",O
3429,consulting,B-IDTY
3429,services,E-IDTY
3429,",",O
3429,chemicals,S-IDTY
3429,",",O
3429,manufacturing,S-IDTY
3429,",",O
3429,mining,B-IDTY
3429,sectors,E-IDTY
3429,.,O
3430,August,B-TIME
3430,2013,E-TIME
3430,",",O
3430,FireEye,S-SECTEAM
3430,gained,O
3430,visibility,O
3430,on,O
3430,one,O
3430,of,O
3430,22,O
3430,CnC,O
3430,servers,O
3430,used,O
3430,at,O
3430,that,O
3430,time,O
3430,by,O
3430,the,O
3430,Ke3chang,S-APT
3430,attackers,S-APT
3430,.,O
3431,In,O
3431,this,O
3431,report,O
3431,",",O
3431,we,O
3431,present,O
3431,the,O
3431,historical,O
3431,intelligence,O
3431,we,O
3431,have,O
3431,gathered,O
3431,on,O
3431,the,O
3431,Ke3chang,B-ACT
3431,campaign,E-ACT
3431,",",O
3431,as,O
3431,well,O
3431,as,O
3431,an,O
3431,in-depth,O
3431,assessment,O
3431,of,O
3431,the,O
3431,ongoing,O
3431,Syrian-themed,B-ACT
3431,attacks,E-ACT
3431,against,O
3431,these,O
3431,MFAs,O
3431,.,O
3432,Ke3chang,S-APT
3432,attackers,S-APT
3432,have,O
3432,used,O
3432,spear-phishing,S-ACT
3432,emails,S-TOOL
3432,.,O
3433,Ke3chang,S-APT
3433,has,O
3433,also,O
3433,leveraged,O
3433,a,O
3433,Java,S-TOOL
